match_id,season,gameweek,status,home_team,away_team,home_elo,away_elo,elo_diff,home_form_5,home_goals_scored_5,home_goals_conceded_5,home_offensive_str,home_defensive_str,home_avg_overall,home_squad_value,away_form_5,away_goals_scored_5,away_goals_conceded_5,away_offensive_str,away_defensive_str,away_avg_overall,away_squad_value,odds_prob_home,odds_prob_draw,odds_prob_away,result
6640,2002/03,,finished,stade-rennais,olympique-lyonnais,1442.4,1615.3,-172.89999999999986,2.4,2.6,1.8,2.6,1.8,73.39,253175000,2.0,2.0,1.4,2.0,1.4,72.74,89500000,,,,A
6641,2002/03,,finished,aj-auxerre,as-monaco,1540.8,1495.2,45.59999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0,1.6,1.6,1.4,1.6,1.4,73.63,257100000,,,,D
6642,2002/03,,finished,olympique-lyonnais,aj-auxerre,1624.0,1538.7,85.29999999999995,2.0,2.0,1.4,2.0,1.4,72.74,89500000,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,H
6643,2002/03,,finished,as-monaco,losc-lille,1497.3,1603.8,-106.5,1.6,1.6,1.4,1.6,1.4,73.63,257100000,0.0,0.0,0.0,0.0,0.0,72.18,86050000,,,,D
6644,2002/03,,finished,fc-nantes,ogc-nice,1508.3,1621.8,-113.5,0.8,1.0,1.4,1.0,1.4,69.58,54600000,0.8,0.8,1.0,0.8,1.0,73.28,89200000,,,,D
6645,2002/03,,finished,olympique-de-marseille,rc-strasbourg,1490.3,1400.0,90.29999999999995,0.8,0.8,1.6,0.8,1.6,73.85,58850000,1.4,1.4,1.6,1.4,1.6,69.0,72100000,,,,H
6646,2002/03,,finished,aj-auxerre,stade-rennais,1526.5,1433.8,92.70000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0,2.4,2.6,1.8,2.6,1.8,73.39,253175000,,,,H
6647,2002/03,,finished,ogc-nice,rc-lens,1616.7,1564.5,52.200000000000045,0.8,0.8,1.0,0.8,1.0,73.28,89200000,1.6,1.6,1.6,1.6,1.6,72.84,82750000,,,,D
6648,2002/03,,finished,paris-saint-germain,olympique-de-marseille,1549.3,1502.2,47.09999999999991,2.4,2.0,0.4,2.0,0.4,0.0,0,0.8,0.8,1.6,0.8,1.6,73.85,58850000,,,,H
3532,2002/03,,finished,aj-auxerre,rc-strasbourg,1538.4,1388.1,150.30000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0,1.4,1.4,1.6,1.4,1.6,69.0,72100000,,,,D
3533,2002/03,,finished,stade-rennais,paris-saint-germain,1422.0,1563.1,-141.0999999999999,2.4,2.6,1.8,2.6,1.8,73.39,253175000,2.4,2.0,0.4,2.0,0.4,0.0,0,,,,H
3534,2002/03,,finished,olympique-de-marseille,as-monaco,1488.4,1502.0,-13.599999999999909,0.8,0.8,1.6,0.8,1.6,73.85,58850000,1.6,1.6,1.4,1.6,1.4,73.63,257100000,,,,D
3535,2002/03,,finished,rc-strasbourg,ogc-nice,1394.6,1614.4,-219.80000000000018,1.4,1.4,1.6,1.4,1.6,69.0,72100000,0.8,0.8,1.0,0.8,1.0,73.28,89200000,,,,D
3536,2002/03,,finished,olympique-lyonnais,olympique-de-marseille,1636.1,1489.0,147.0999999999999,2.0,2.0,1.4,2.0,1.4,72.74,89500000,0.8,0.8,1.6,0.8,1.6,73.85,58850000,,,,H
3537,2002/03,,finished,ogc-nice,losc-lille,1605.4,1599.1,6.300000000000182,0.8,0.8,1.0,0.8,1.0,73.28,89200000,0.0,0.0,0.0,0.0,0.0,72.18,86050000,,,,H
3538,2002/03,,finished,olympique-de-marseille,stade-rennais,1479.4,1444.1,35.30000000000018,0.8,0.8,1.6,0.8,1.6,73.85,58850000,2.4,2.6,1.8,2.6,1.8,73.39,253175000,,,,H
3539,2002/03,,finished,aj-auxerre,olympique-de-marseille,1531.8,1493.8,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8,0.8,1.6,0.8,1.6,73.85,58850000,,,,D
3540,2002/03,,finished,losc-lille,rc-strasbourg,1583.3,1403.6,179.70000000000005,0.0,0.0,0.0,0.0,0.0,72.18,86050000,1.4,1.4,1.6,1.4,1.6,69.0,72100000,,,,A
3541,2002/03,,finished,as-monaco,rc-lens,1501.4,1566.9,-65.5,1.6,1.6,1.4,1.6,1.4,73.63,257100000,1.6,1.6,1.6,1.6,1.6,72.84,82750000,,,,D
3542,2002/03,,finished,ogc-nice,paris-saint-germain,1621.1,1541.0,80.09999999999991,0.8,0.8,1.0,0.8,1.0,73.28,89200000,2.4,2.0,0.4,2.0,0.4,0.0,0,,,,D
3543,2002/03,,finished,olympique-de-marseille,ogc-nice,1495.5,1617.5,-122.0,0.8,0.8,1.6,0.8,1.6,73.85,58850000,0.8,0.8,1.0,0.8,1.0,73.28,89200000,,,,H
3544,2002/03,,finished,rc-lens,olympique-lyonnais,1563.9,1645.7,-81.79999999999995,1.6,1.6,1.6,1.6,1.6,72.84,82750000,2.0,2.0,1.4,2.0,1.4,72.74,89500000,,,,D
3545,2002/03,,finished,fc-nantes,as-monaco,1513.4,1504.4,9.0,0.8,1.0,1.4,1.0,1.4,69.58,54600000,1.6,1.6,1.4,1.6,1.4,73.63,257100000,,,,A
3546,2002/03,,finished,paris-saint-germain,losc-lille,1544.6,1559.7,-15.100000000000136,2.4,2.0,0.4,2.0,0.4,0.0,0,0.0,0.0,0.0,0.0,0.0,72.18,86050000,,,,H
3547,2002/03,,finished,olympique-lyonnais,fc-nantes,1642.0,1497.0,145.0,2.0,2.0,1.4,2.0,1.4,72.74,89500000,0.8,1.0,1.4,1.0,1.4,69.58,54600000,,,,D
3548,2002/03,,finished,stade-rennais,rc-lens,1429.8,1567.6,-137.79999999999995,2.4,2.6,1.8,2.6,1.8,73.39,253175000,1.6,1.6,1.6,1.6,1.6,72.84,82750000,,,,D
3549,2002/03,,finished,rc-strasbourg,paris-saint-germain,1427.2,1561.3,-134.0999999999999,1.4,1.4,1.6,1.4,1.6,69.0,72100000,2.4,2.0,0.4,2.0,0.4,0.0,0,,,,A
3550,2002/03,,finished,as-monaco,olympique-lyonnais,1520.8,1635.7,-114.90000000000009,1.6,1.6,1.4,1.6,1.4,73.63,257100000,2.0,2.0,1.4,2.0,1.4,72.74,89500000,,,,H
3551,2002/03,,finished,fc-nantes,stade-rennais,1503.3,1435.8,67.5,0.8,1.0,1.4,1.0,1.4,69.58,54600000,2.4,2.6,1.8,2.6,1.8,73.39,253175000,,,,H
3552,2002/03,,finished,losc-lille,rc-lens,1543.0,1561.6,-18.59999999999991,0.0,0.0,0.0,0.0,0.0,72.18,86050000,1.6,1.6,1.6,1.6,1.6,72.84,82750000,,,,A
3553,2002/03,,finished,stade-rennais,as-monaco,1422.9,1541.9,-119.0,2.4,2.6,1.8,2.6,1.8,73.39,253175000,1.6,1.6,1.4,1.6,1.4,73.63,257100000,,,,D
3554,2002/03,,finished,aj-auxerre,fc-nantes,1530.1,1516.2,13.899999999999864,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8,1.0,1.4,1.0,1.4,69.58,54600000,,,,A
3555,2002/03,,finished,olympique-lyonnais,stade-rennais,1614.6,1428.1,186.5,2.0,2.0,1.4,2.0,1.4,72.74,89500000,2.4,2.6,1.8,2.6,1.8,73.39,253175000,,,,H
3556,2002/03,,finished,olympique-de-marseille,losc-lille,1516.9,1527.9,-11.0,0.8,0.8,1.6,0.8,1.6,73.85,58850000,0.0,0.0,0.0,0.0,0.0,72.18,86050000,,,,H
6649,2002/03,,finished,rc-lens,aj-auxerre,1576.8,1513.5,63.299999999999955,1.6,1.6,1.6,1.6,1.6,72.84,82750000,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,H
6650,2002/03,,finished,olympique-lyonnais,ogc-nice,1622.8,1596.1,26.700000000000045,2.0,2.0,1.4,2.0,1.4,72.74,89500000,0.8,0.8,1.0,0.8,1.0,73.28,89200000,,,,D
6651,2002/03,,finished,ogc-nice,as-monaco,1597.3,1536.6,60.700000000000045,0.8,0.8,1.0,0.8,1.0,73.28,89200000,1.6,1.6,1.4,1.6,1.4,73.63,257100000,,,,H
6652,2002/03,,finished,losc-lille,fc-nantes,1511.4,1532.8,-21.399999999999864,0.0,0.0,0.0,0.0,0.0,72.18,86050000,0.8,1.0,1.4,1.0,1.4,69.58,54600000,,,,A
6653,2002/03,,finished,rc-strasbourg,rc-lens,1417.1,1589.9,-172.80000000000018,1.4,1.4,1.6,1.4,1.6,69.0,72100000,1.6,1.6,1.6,1.6,1.6,72.84,82750000,,,,H
6654,2002/03,,finished,aj-auxerre,ogc-nice,1500.3,1610.5,-110.20000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8,0.8,1.0,0.8,1.0,73.28,89200000,,,,A
6655,2002/03,,finished,fc-nantes,rc-strasbourg,1547.9,1440.4,107.5,0.8,1.0,1.4,1.0,1.4,69.58,54600000,1.4,1.4,1.6,1.4,1.6,69.0,72100000,,,,H
6656,2002/03,,finished,rc-lens,paris-saint-germain,1566.5,1571.4,-4.900000000000091,1.6,1.6,1.6,1.6,1.6,72.84,82750000,2.4,2.0,0.4,2.0,0.4,0.0,0,,,,H
6657,2002/03,,finished,paris-saint-germain,fc-nantes,1555.2,1559.1,-3.8999999999998636,2.4,2.0,0.4,2.0,0.4,0.0,0,0.8,1.0,1.4,1.0,1.4,69.58,54600000,,,,A
6658,2002/03,,finished,losc-lille,olympique-lyonnais,1496.4,1621.5,-125.09999999999991,0.0,0.0,0.0,0.0,0.0,72.18,86050000,2.0,2.0,1.4,2.0,1.4,72.74,89500000,,,,H
6659,2002/03,,finished,olympique-de-marseille,rc-lens,1533.4,1582.7,-49.299999999999955,0.8,0.8,1.6,0.8,1.6,73.85,58850000,1.6,1.6,1.6,1.6,1.6,72.84,82750000,,,,H
3557,2002/03,,finished,as-monaco,aj-auxerre,1523.4,1489.3,34.100000000000136,1.6,1.6,1.4,1.6,1.4,73.63,257100000,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,H
3558,2002/03,,finished,ogc-nice,fc-nantes,1621.6,1574.9,46.69999999999982,0.8,0.8,1.0,0.8,1.0,73.28,89200000,0.8,1.0,1.4,1.0,1.4,69.58,54600000,,,,D
3559,2002/03,,finished,losc-lille,as-monaco,1517.9,1537.8,-19.899999999999864,0.0,0.0,0.0,0.0,0.0,72.18,86050000,1.6,1.6,1.4,1.6,1.4,73.63,257100000,,,,A
3560,2002/03,,finished,rc-strasbourg,olympique-de-marseille,1429.2,1551.7,-122.5,1.4,1.4,1.6,1.4,1.6,69.0,72100000,0.8,0.8,1.6,0.8,1.6,73.85,58850000,,,,D
3561,2002/03,,finished,aj-auxerre,olympique-lyonnais,1474.8,1600.0,-125.20000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,2.0,1.4,2.0,1.4,72.74,89500000,,,,A
3562,2002/03,,finished,rc-lens,ogc-nice,1564.5,1619.5,-55.0,1.6,1.6,1.6,1.6,1.6,72.84,82750000,0.8,0.8,1.0,0.8,1.0,73.28,89200000,,,,D
3563,2002/03,,finished,stade-rennais,aj-auxerre,1420.0,1464.4,-44.40000000000009,2.4,2.6,1.8,2.6,1.8,73.39,253175000,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,D
3564,2002/03,,finished,olympique-de-marseille,paris-saint-germain,1546.3,1539.4,6.899999999999864,0.8,0.8,1.6,0.8,1.6,73.85,58850000,2.4,2.0,0.4,2.0,0.4,0.0,0,,,,A
3565,2002/03,,finished,rc-lens,fc-nantes,1567.0,1577.0,-10.0,1.6,1.6,1.6,1.6,1.6,72.84,82750000,0.8,1.0,1.4,1.0,1.4,69.58,54600000,,,,A
3566,2002/03,,finished,aj-auxerre,rc-lens,1462.3,1551.5,-89.20000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0,1.6,1.6,1.6,1.6,1.6,72.84,82750000,,,,D
3567,2002/03,,finished,ogc-nice,olympique-lyonnais,1617.0,1610.5,6.5,0.8,0.8,1.0,0.8,1.0,73.28,89200000,2.0,2.0,1.4,2.0,1.4,72.74,89500000,,,,A
3568,2002/03,,finished,rc-lens,rc-strasbourg,1547.4,1434.6,112.80000000000018,1.6,1.6,1.6,1.6,1.6,72.84,82750000,1.4,1.4,1.6,1.4,1.6,69.0,72100000,,,,D
3569,2002/03,,finished,fc-nantes,losc-lille,1592.6,1502.8,89.79999999999995,0.8,1.0,1.4,1.0,1.4,69.58,54600000,0.0,0.0,0.0,0.0,0.0,72.18,86050000,,,,H
3570,2002/03,,finished,as-monaco,ogc-nice,1552.9,1600.7,-47.799999999999955,1.6,1.6,1.4,1.6,1.4,73.63,257100000,0.8,0.8,1.0,0.8,1.0,73.28,89200000,,,,A
3571,2002/03,,finished,ogc-nice,aj-auxerre,1614.5,1466.3,148.20000000000005,0.8,0.8,1.0,0.8,1.0,73.28,89200000,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,H
3572,2002/03,,finished,paris-saint-germain,rc-lens,1555.7,1542.4,13.299999999999955,2.4,2.0,0.4,2.0,0.4,0.0,0,1.6,1.6,1.6,1.6,1.6,72.84,82750000,,,,A
3573,2002/03,,finished,rc-strasbourg,fc-nantes,1439.7,1604.5,-164.79999999999995,1.4,1.4,1.6,1.4,1.6,69.0,72100000,0.8,1.0,1.4,1.0,1.4,69.58,54600000,,,,H
3574,2002/03,,finished,olympique-lyonnais,losc-lille,1626.8,1490.9,135.89999999999986,2.0,2.0,1.4,2.0,1.4,72.74,89500000,0.0,0.0,0.0,0.0,0.0,72.18,86050000,,,,D
3575,2002/03,,finished,fc-nantes,paris-saint-germain,1581.5,1539.1,42.40000000000009,0.8,1.0,1.4,1.0,1.4,69.58,54600000,2.4,2.0,0.4,2.0,0.4,0.0,0,,,,D
3576,2002/03,,finished,stade-rennais,ogc-nice,1422.0,1624.1,-202.0999999999999,2.4,2.6,1.8,2.6,1.8,73.39,253175000,0.8,0.8,1.0,0.8,1.0,73.28,89200000,,,,D
3577,2002/03,,finished,rc-lens,olympique-de-marseille,1559.0,1530.0,29.0,1.6,1.6,1.6,1.6,1.6,72.84,82750000,0.8,0.8,1.6,0.8,1.6,73.85,58850000,,,,A
3578,2002/03,,finished,as-monaco,rc-strasbourg,1539.1,1462.7,76.39999999999986,1.6,1.6,1.4,1.6,1.4,73.63,257100000,1.4,1.4,1.6,1.4,1.6,69.0,72100000,,,,H
3579,2002/03,,finished,losc-lille,stade-rennais,1496.8,1430.4,66.39999999999986,0.0,0.0,0.0,0.0,0.0,72.18,86050000,2.4,2.6,1.8,2.6,1.8,73.39,253175000,,,,H
3580,2002/03,,finished,rc-strasbourg,olympique-lyonnais,1450.2,1620.8,-170.5999999999999,1.4,1.4,1.6,1.4,1.6,69.0,72100000,2.0,2.0,1.4,2.0,1.4,72.74,89500000,,,,A
3581,2002/03,,finished,paris-saint-germain,as-monaco,1541.0,1551.6,-10.599999999999909,2.4,2.0,0.4,2.0,0.4,0.0,0,1.6,1.6,1.4,1.6,1.4,73.63,257100000,,,,H
3582,2002/03,,finished,aj-auxerre,losc-lille,1456.8,1509.8,-53.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,72.18,86050000,,,,D
3583,2002/03,,finished,stade-rennais,rc-strasbourg,1417.4,1441.5,-24.09999999999991,2.4,2.6,1.8,2.6,1.8,73.39,253175000,1.4,1.4,1.6,1.4,1.6,69.0,72100000,,,,A
3584,2002/03,,finished,olympique-lyonnais,paris-saint-germain,1629.5,1557.5,72.0,2.0,2.0,1.4,2.0,1.4,72.74,89500000,2.4,2.0,0.4,2.0,0.4,0.0,0,,,,H
3585,2002/03,,finished,paris-saint-germain,stade-rennais,1544.8,1402.5,142.29999999999995,2.4,2.0,0.4,2.0,0.4,0.0,0,2.4,2.6,1.8,2.6,1.8,73.39,253175000,,,,D
3586,2002/03,,finished,rc-strasbourg,aj-auxerre,1456.4,1459.2,-2.7999999999999545,1.4,1.4,1.6,1.4,1.6,69.0,72100000,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,A
3587,2002/03,,finished,aj-auxerre,paris-saint-germain,1475.1,1538.6,-63.5,0.0,0.0,0.0,0.0,0.0,0.0,0,2.4,2.0,0.4,2.0,0.4,0.0,0,,,,H
3588,2002/03,,finished,fc-nantes,olympique-de-marseille,1579.5,1547.3,32.200000000000045,0.8,1.0,1.4,1.0,1.4,69.58,54600000,0.8,0.8,1.6,0.8,1.6,73.85,58850000,,,,H
3589,2003/04,,finished,losc-lille,olympique-lyonnais,1507.4,1642.3,-134.89999999999986,0.0,0.0,0.0,0.0,0.0,72.18,86050000,2.0,2.0,1.4,2.0,1.4,72.74,89500000,,,,H
3590,2003/04,,finished,aj-auxerre,ogc-nice,1494.0,1615.7,-121.70000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8,0.8,1.0,0.8,1.0,73.28,89200000,,,,A
3591,2003/04,,finished,toulouse-fc,rc-strasbourg,1436.0,1440.5,-4.5,1.4,1.6,2.2,1.6,2.2,68.76,60900000,1.4,1.4,1.6,1.4,1.6,69.0,72100000,,,,D
3592,2003/04,,finished,olympique-de-marseille,aj-auxerre,1532.8,1483.3,49.5,0.8,0.8,1.6,0.8,1.6,73.85,58850000,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,H
3593,2003/04,,finished,losc-lille,paris-saint-germain,1529.3,1519.7,9.599999999999909,0.0,0.0,0.0,0.0,0.0,72.18,86050000,2.4,2.0,0.4,2.0,0.4,0.0,0,,,,H
3594,2003/04,,finished,olympique-lyonnais,as-monaco,1620.3,1535.1,85.20000000000005,2.0,2.0,1.4,2.0,1.4,72.74,89500000,1.6,1.6,1.4,1.6,1.4,73.63,257100000,,,,H
3595,2003/04,,finished,fc-nantes,rc-lens,1594.0,1541.7,52.299999999999955,0.8,1.0,1.4,1.0,1.4,69.58,54600000,1.6,1.6,1.6,1.6,1.6,72.84,82750000,,,,H
3596,2003/04,,finished,stade-rennais,toulouse-fc,1408.7,1436.2,-27.5,2.4,2.6,1.8,2.6,1.8,73.39,253175000,1.4,1.6,2.2,1.6,2.2,68.76,60900000,,,,H
3597,2003/04,,finished,aj-auxerre,rc-strasbourg,1469.6,1440.3,29.299999999999955,0.0,0.0,0.0,0.0,0.0,0.0,0,1.4,1.4,1.6,1.4,1.6,69.0,72100000,,,,H
3598,2003/04,,finished,fc-metz,paris-saint-germain,1431.6,1504.1,-72.5,0.0,0.0,0.0,0.0,0.0,67.29,41450000,2.4,2.0,0.4,2.0,0.4,0.0,0,,,,A
3599,2003/04,,finished,toulouse-fc,losc-lille,1418.9,1544.9,-126.0,1.4,1.6,2.2,1.6,2.2,68.76,60900000,0.0,0.0,0.0,0.0,0.0,72.18,86050000,,,,A
3600,2003/04,,finished,rc-lens,olympique-de-marseille,1528.1,1546.5,-18.40000000000009,1.6,1.6,1.6,1.6,1.6,72.84,82750000,0.8,0.8,1.6,0.8,1.6,73.85,58850000,,,,H
3601,2003/04,,finished,losc-lille,fc-metz,1555.3,1418.9,136.39999999999986,0.0,0.0,0.0,0.0,0.0,72.18,86050000,0.0,0.0,0.0,0.0,0.0,67.29,41450000,,,,D
3602,2003/04,,finished,olympique-lyonnais,toulouse-fc,1632.5,1408.5,224.0,2.0,2.0,1.4,2.0,1.4,72.74,89500000,1.4,1.6,2.2,1.6,2.2,68.76,60900000,,,,D
3603,2003/04,,finished,rc-strasbourg,rc-lens,1425.6,1544.9,-119.30000000000018,1.4,1.4,1.6,1.4,1.6,69.0,72100000,1.6,1.6,1.6,1.6,1.6,72.84,82750000,,,,A
3604,2003/04,,finished,paris-saint-germain,as-monaco,1516.8,1523.0,-6.2000000000000455,2.4,2.0,0.4,2.0,0.4,0.0,0,1.6,1.6,1.4,1.6,1.4,73.63,257100000,,,,A
3605,2003/04,,finished,aj-auxerre,stade-rennais,1484.3,1426.0,58.299999999999955,0.0,0.0,0.0,0.0,0.0,0.0,0,2.4,2.6,1.8,2.6,1.8,73.39,253175000,,,,H
3606,2003/04,,finished,rc-lens,ogc-nice,1555.6,1626.3,-70.70000000000005,1.6,1.6,1.6,1.6,1.6,72.84,82750000,0.8,0.8,1.0,0.8,1.0,73.28,89200000,,,,H
3607,2003/04,,finished,as-monaco,fc-metz,1538.7,1424.9,113.79999999999995,1.6,1.6,1.4,1.6,1.4,73.63,257100000,0.0,0.0,0.0,0.0,0.0,67.29,41450000,,,,H
3608,2003/04,,finished,losc-lille,as-monaco,1549.3,1549.6,-0.2999999999999545,0.0,0.0,0.0,0.0,0.0,72.18,86050000,1.6,1.6,1.4,1.6,1.4,73.63,257100000,,,,D
3609,2003/04,,finished,olympique-lyonnais,aj-auxerre,1623.4,1497.6,125.80000000000018,2.0,2.0,1.4,2.0,1.4,72.74,89500000,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,D
3610,2003/04,,finished,ogc-nice,fc-nantes,1607.1,1607.6,-0.5,0.8,0.8,1.0,0.8,1.0,73.28,89200000,0.8,1.0,1.4,1.0,1.4,69.58,54600000,,,,H
3611,2003/04,,finished,stade-rennais,rc-lens,1412.7,1574.9,-162.20000000000005,2.4,2.6,1.8,2.6,1.8,73.39,253175000,1.6,1.6,1.6,1.6,1.6,72.84,82750000,,,,H
3612,2003/04,,finished,paris-saint-germain,toulouse-fc,1501.1,1417.6,83.5,2.4,2.0,0.4,2.0,0.4,0.0,0,1.4,1.6,2.2,1.6,2.2,68.76,60900000,,,,H
3613,2003/04,,finished,ogc-nice,losc-lille,1623.1,1549.3,73.79999999999995,0.8,0.8,1.0,0.8,1.0,73.28,89200000,0.0,0.0,0.0,0.0,0.0,72.18,86050000,,,,H
3614,2003/04,,finished,toulouse-fc,fc-metz,1405.3,1414.0,-8.700000000000045,1.4,1.6,2.2,1.6,2.2,68.76,60900000,0.0,0.0,0.0,0.0,0.0,67.29,41450000,,,,H
3615,2003/04,,finished,fc-nantes,olympique-de-marseille,1591.6,1529.7,61.899999999999864,0.8,1.0,1.4,1.0,1.4,69.58,54600000,0.8,0.8,1.6,0.8,1.6,73.85,58850000,,,,H
3616,2003/04,,finished,olympique-lyonnais,rc-lens,1617.9,1551.9,66.0,2.0,2.0,1.4,2.0,1.4,72.74,89500000,1.6,1.6,1.6,1.6,1.6,72.84,82750000,,,,H
3617,2003/04,,finished,olympique-de-marseille,ogc-nice,1516.5,1635.8,-119.29999999999995,0.8,0.8,1.6,0.8,1.6,73.85,58850000,0.8,0.8,1.0,0.8,1.0,73.28,89200000,,,,H
3618,2003/04,,finished,as-monaco,toulouse-fc,1549.6,1421.7,127.89999999999986,1.6,1.6,1.4,1.6,1.4,73.63,257100000,1.4,1.6,2.2,1.6,2.2,68.76,60900000,,,,H
3619,2003/04,,finished,paris-saint-germain,aj-auxerre,1513.3,1503.2,10.099999999999909,2.4,2.0,0.4,2.0,0.4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,H
3620,2003/04,,finished,rc-strasbourg,fc-nantes,1414.9,1604.8,-189.89999999999986,1.4,1.4,1.6,1.4,1.6,69.0,72100000,0.8,1.0,1.4,1.0,1.4,69.58,54600000,,,,H
3621,2003/04,,finished,aj-auxerre,losc-lille,1487.6,1536.7,-49.100000000000136,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,72.18,86050000,,,,H
3622,2003/04,,finished,rc-lens,fc-metz,1538.9,1397.6,141.30000000000018,1.6,1.6,1.6,1.6,1.6,72.84,82750000,0.0,0.0,0.0,0.0,0.0,67.29,41450000,,,,A
3623,2003/04,,finished,fc-nantes,stade-rennais,1580.8,1435.6,145.20000000000005,0.8,1.0,1.4,1.0,1.4,69.58,54600000,2.4,2.6,1.8,2.6,1.8,73.39,253175000,,,,H
3624,2003/04,,finished,ogc-nice,rc-strasbourg,1614.5,1438.9,175.5999999999999,0.8,0.8,1.0,0.8,1.0,73.28,89200000,1.4,1.4,1.6,1.4,1.6,69.0,72100000,,,,D
3625,2003/04,,finished,rc-strasbourg,olympique-de-marseille,1446.3,1537.8,-91.5,1.4,1.4,1.6,1.4,1.6,69.0,72100000,0.8,0.8,1.6,0.8,1.6,73.85,58850000,,,,H
3626,2003/04,,finished,fc-metz,fc-nantes,1419.7,1590.5,-170.79999999999995,0.0,0.0,0.0,0.0,0.0,67.29,41450000,0.8,1.0,1.4,1.0,1.4,69.58,54600000,,,,A
3627,2003/04,,finished,as-monaco,aj-auxerre,1560.0,1505.9,54.09999999999991,1.6,1.6,1.4,1.6,1.4,73.63,257100000,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,D
3628,2003/04,,finished,stade-rennais,ogc-nice,1426.0,1607.0,-181.0,2.4,2.6,1.8,2.6,1.8,73.39,253175000,0.8,0.8,1.0,0.8,1.0,73.28,89200000,,,,D
3629,2003/04,,finished,rc-lens,losc-lille,1516.7,1518.4,-1.7000000000000455,1.6,1.6,1.6,1.6,1.6,72.84,82750000,0.0,0.0,0.0,0.0,0.0,72.18,86050000,,,,H
3630,2003/04,,finished,olympique-de-marseille,stade-rennais,1517.7,1433.6,84.10000000000014,0.8,0.8,1.6,0.8,1.6,73.85,58850000,2.4,2.6,1.8,2.6,1.8,73.39,253175000,,,,H
3631,2003/04,,finished,fc-nantes,olympique-lyonnais,1599.2,1630.9,-31.700000000000045,0.8,1.0,1.4,1.0,1.4,69.58,54600000,2.0,2.0,1.4,2.0,1.4,72.74,89500000,,,,A
3632,2003/04,,finished,rc-strasbourg,fc-metz,1466.5,1411.0,55.5,1.4,1.4,1.6,1.4,1.6,69.0,72100000,0.0,0.0,0.0,0.0,0.0,67.29,41450000,,,,A
3633,2003/04,,finished,olympique-lyonnais,ogc-nice,1645.4,1599.4,46.0,2.0,2.0,1.4,2.0,1.4,72.74,89500000,0.8,0.8,1.0,0.8,1.0,73.28,89200000,,,,H
3634,2003/04,,finished,stade-rennais,rc-strasbourg,1421.4,1447.9,-26.5,2.4,2.6,1.8,2.6,1.8,73.39,253175000,1.4,1.4,1.6,1.4,1.6,69.0,72100000,,,,D
3635,2003/04,,finished,toulouse-fc,aj-auxerre,1411.4,1508.3,-96.89999999999986,1.4,1.6,2.2,1.6,2.2,68.76,60900000,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,A
3636,2003/04,,finished,paris-saint-germain,rc-lens,1528.9,1532.8,-3.8999999999998636,2.4,2.0,0.4,2.0,0.4,0.0,0,1.6,1.6,1.6,1.6,1.6,72.84,82750000,,,,A
3637,2003/04,,finished,fc-nantes,paris-saint-germain,1584.7,1513.0,71.70000000000005,0.8,1.0,1.4,1.0,1.4,69.58,54600000,2.4,2.0,0.4,2.0,0.4,0.0,0,,,,A
3638,2003/04,,finished,stade-rennais,losc-lille,1422.6,1502.4,-79.80000000000018,2.4,2.6,1.8,2.6,1.8,73.39,253175000,0.0,0.0,0.0,0.0,0.0,72.18,86050000,,,,D
3639,2003/04,,finished,olympique-de-marseille,olympique-lyonnais,1529.9,1659.3,-129.39999999999986,0.8,0.8,1.6,0.8,1.6,73.85,58850000,2.0,2.0,1.4,2.0,1.4,72.74,89500000,,,,A
3640,2003/04,,finished,olympique-lyonnais,rc-strasbourg,1669.6,1446.7,222.89999999999986,2.0,2.0,1.4,2.0,1.4,72.74,89500000,1.4,1.4,1.6,1.4,1.6,69.0,72100000,,,,H
3641,2003/04,,finished,losc-lille,olympique-de-marseille,1498.7,1519.6,-20.899999999999864,0.0,0.0,0.0,0.0,0.0,72.18,86050000,0.8,0.8,1.6,0.8,1.6,73.85,58850000,,,,A
3642,2003/04,,finished,fc-metz,aj-auxerre,1429.5,1520.0,-90.5,0.0,0.0,0.0,0.0,0.0,67.29,41450000,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,A
